id,name,host_id,host_name,neighbourhood,neighbourhood_group,city,room_type,price,usd,number_of_reviews,calculated_host_listings_count,availability_365,tipo disponibilidad,tipo host
26878258,Asakusa Private Female Only!浅草步行1分钟!银座线步行2分钟!橘之间,148512690,Kd,Taito Ku,"",Tokyo,Private room,¥6026,"$40,37",1,15,-1,'-,Profesional
26878584,Asakusa Private Female Only!浅草步行1分钟!银座线步行2分钟!樱之间,148512690,Kd,Taito Ku,"",Tokyo,Private room,¥6026,"$40,37",2,15,-1,'-,Profesional
26878763,Asakusa Private Female Only!浅草步行1分钟!银座线步行2分钟!藤之间,148512690,Kd,Taito Ku,"",Tokyo,Private room,¥6026,"$40,37",3,15,-1,'-,Profesional
26879091,Asakusa Private Female Only!浅草步行1分钟!银座线步行2分钟!芙蓉之间,148512690,Kd,Taito Ku,"",Tokyo,Private room,¥6026,"$40,37",1,15,-1,'-,Profesional
26879253,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Arakawa Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",29,33,-1,'-,Profesional
26879284,Asakusa Private Female Only!浅草步行1分钟!银座线步行2分钟!椿之间,148512690,Kd,Taito Ku,"",Tokyo,Private room,¥6026,"$40,37",6,15,-1,'-,Profesional
26889040,新宿新大久保ｴﾘｱ 新築戸建て 最大8名 おしゃれなお部屋,202051749,Nini,Shinjuku Ku,"",Tokyo,Entire home/apt,¥25824,"$173,02",21,2,-1,'-,Profesional
26890216,Shinjuku Subway 4-minute Family apartment,202051749,Nini,Shinjuku Ku,"",Tokyo,Entire home/apt,¥22381,"$149,95",18,2,-1,'-,Profesional
26901675,"Awesome access. Cozy, Clean & Cute",34016288,Mitomi House,Shinjuku Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",45,5,-1,'-,Profesional
26909321,"quiet,early check in, good location,long-term ok",23440910,Hana,Kita Ku,"",Tokyo,Private room,¥7747,"$51,90",8,2,-1,'-,Profesional
26912150,701★5Bed 3min Shinjuku【1min to Metro】★POKETWIFI42㎡,115432704,ｼﾞｬﾝ,Shinjuku Ku,"",Tokyo,Entire home/apt,¥19799,"$132,65",32,15,-1,'-,Profesional
26912876,702★5Bed 3min Shinjuku【1min to Metro】★POKETWIFI42㎡,115432704,ｼﾞｬﾝ,Shinjuku Ku,"",Tokyo,Entire home/apt,¥19799,"$132,65",51,15,-1,'-,Profesional
26914635,301★5Bed 3min Shinjuku【1min to Metro】★POKETWIFI42㎡,115432704,ｼﾞｬﾝ,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",45,15,-1,'-,Profesional
26928070,BNI:203ｼｪｱﾊｳｽの1室｡和室4.5畳｡西荻窪駅徒歩10分｡新宿まで10分｡,199825323,Miduki,Suginami Ku,"",Tokyo,Private room,¥50035,"$335,23",9,8,-1,'-,Profesional
26959340,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥17969,"$120,39",47,33,-1,'-,Profesional
26959352,Skytree View Bath! / Near Asakusa&SkyTree / 5ppl,196519476,Playsis,Sumida Ku,"",Tokyo,Private room,¥20014,"$134,09",8,12,-1,'-,Profesional
26959561,Near Ueno#Cozy Hotel#6min to Subway#40min airpor,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",40,33,-1,'-,Profesional
26959734,Cozy dorm space to chat #plum/Near Asakusa&Skytree,196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥7962,"$53,35",13,12,-1,'-,Profesional
26959990,Tokyo suburb-3  The guests say the peo,163276166,Keita,Hino Shi,"",Tokyo,Private room,¥2152,"$14,42",36,3,-1,'-,Profesional
26960040,Cozy dorm space to chat #carp/Near Asakusa&Skytree,196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥13988,"$93,72",9,12,-1,'-,Profesional
26960089,Still traveling?  feel the life! -Tokyo suburb-1,163276166,Keita,Hino Shi,"",Tokyo,Private room,¥3443,"$23,07",31,3,-1,'-,Profesional
26960102,Feel the normal life of Tokyo  suburb-2,163276166,Keita,Hino Shi,"",Tokyo,Private room,¥2152,"$14,42",27,3,-1,'-,Profesional
26961238,Near Asakusa&Skytree! Female Dorm(3beds in 25beds),196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥7532,"$50,46",4,12,-1,'-,Profesional
26961421,Cozy dorm space to chat #cherry/Asakusa&Skytree,196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥6994,"$46,86",11,12,-1,'-,Profesional
26964471,HOYO東京K Shinjuku#603/8min from Higashi-Nakano Sta.,198552582,Masa,Shinjuku Ku,"",Tokyo,Entire home/apt,¥14526,"$97,32",32,61,-1,'-,Profesional
26970263,Double Pod☆SHIMOKITA HOSTEL 下北沢から徒歩3分,176875741,Shimokita Hostel,Setagaya Ku,"",Tokyo,Shared room,¥5272,"$35,32",4,12,-1,'-,Profesional
26971614,Guestohouse Sheena & Ippei(AOI-surperior room-),196519298,Shota,Toshima Ku,"",Tokyo,Private room,¥17216,"$115,35",10,4,-1,'-,Profesional
26972645,Near Asakusa&Skytree! Mixed Dorm(3beds in 30beds),196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥7532,"$50,46",19,12,-1,'-,Profesional
26973737,Near Asakusa&Skytree! Male Dorm(3beds in 30beds),196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥7532,"$50,46",10,12,-1,'-,Profesional
26973954,Near Asakusa&Skytree! Female Dorm with SkyLounge,196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥2475,"$16,58",140,12,-1,'-,Profesional
26974289,Near Asakusa&Skytree! Mixed Dorm with SkyLounge,196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥2475,"$16,58",40,12,-1,'-,Profesional
26974641,Near Asakusa&Skytree! Male Dorm with SkyLounge,196519476,Playsis,Sumida Ku,"",Tokyo,Shared room,¥2475,"$16,58",149,12,-1,'-,Profesional
26980369,Komatsuya(Female dormitory)ｽｶｲﾂﾘｰ徒歩3分･銭湯徒歩30秒,199883017,Komatsuya,Sumida Ku,"",Tokyo,Shared room,¥3551,"$23,79",6,5,-1,'-,Profesional
27006415,日本政府批准合法民宿!中国房东.临近地铁.上野公园旁.独立空间!带电梯!zsdj1,203147985,一杰,Taito Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",19,3,-1,'-,Profesional
27006482,MonthHOYO東京Shibuya#305+wifi/10min from Shibuya Sta,203203154,Yasu,Shibuya Ku,"",Tokyo,Entire home/apt,¥4089,"$27,40",5,19,-1,'-,Profesional
27007172,★New Open★Yahiro Skytree House★Free Wifi･ Bicycle,203206531,Asako,Sumida Ku,"",Tokyo,Entire home/apt,¥40028,"$268,19",23,6,-1,'-,Profesional
27020430,LICENSED Comfortable Residence in Shimokitazawa,150370604,Jacob & Natsuka,Setagaya Ku,"",Tokyo,Entire home/apt,¥34110,"$228,54",25,8,-1,'-,Profesional
27020790,LY Inn RYOGOKU 3-1,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",6,34,-1,'-,Profesional
27021823,LY Inn RYOGOKU 3-1 new build apt free wifi,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",4,34,-1,'-,Profesional
27029911,4 min to Shinjuku Sta. by train / 4 ppl / Wi-fi,57062103,Makoto,Shibuya Ku,"",Tokyo,Entire home/apt,¥7532,"$50,46",40,14,-1,'-,Profesional
27030262,Cozy room  Direct access Shinjuk (Website hidden by Airbnb) Y3,19007134,Momo,Shinjuku Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",28,18,-1,'-,Profesional
27030339,2BR  Direct access Shinjuk (Website hidden by Airbnb) Y1,19007134,Momo,Shinjuku Ku,"",Tokyo,Entire home/apt,¥37983,"$254,49",25,18,-1,'-,Profesional
27030404,"Akihabara,Asakusa,Ueno Area/ 3 min to nearest Sta.",57062103,Makoto,Taito Ku,"",Tokyo,Entire home/apt,¥7532,"$50,46",43,14,-1,'-,Profesional
27030780,"Akihabara,Asakusa,Ueno Area/ 3 min to nearest Sta.",57062103,Makoto,Taito Ku,"",Tokyo,Entire home/apt,¥7532,"$50,46",41,14,-1,'-,Profesional
27031591,TRUNK(HOTEL) DINING SUITE,202912509,Trunk(Stay),Shibuya Ku,"",Tokyo,Private room,¥211652,"$1418,07",1,2,-1,'-,Profesional
27032452,LY Inn RYOGOKU 4-1 free wifi near JR Metro,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",12,34,-1,'-,Profesional
27033004,LY Inn RYOGOKU 4-1 free wifi near JR Metro,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",13,34,-1,'-,Profesional
27033108,LY Inn RYOGOKU 4-1 free wifi near JR Metro,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",18,34,-1,'-,Profesional
27033263,LY Inn RYOGOKU 4-1 free wifi near JR Metro,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",7,34,-1,'-,Profesional
27033390,LY Inn RYOGOKU 3-1 new build apt free wifi,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",7,34,-1,'-,Profesional
27033516,LY Inn RYOGOKU 3-1 new build apt free wifi,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",3,34,-1,'-,Profesional
27033636,LY Inn RYOGOKU 3-1 new build apt free wifi,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",9,34,-1,'-,Profesional
27033827,LY Inn RYOGOKU 3-1 new build apt free wifi,44066901,Yuqian,Sumida Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",4,34,-1,'-,Profesional
27034618,3min to JR stn#NearUenoEasyAccess#Max7(4F),203426617,靖幸,Taito Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",47,4,-1,'-,Profesional
27037691,Near Shinjuku&Nakano&Akihabara 5ppl stay#HM04,196271492,Takumi,Nakano Ku,"",Tokyo,Entire home/apt,¥34970,"$234,30",40,7,-1,'-,Profesional
27039167,日本政府批准合法民宿!中国房东.临近地铁.上野公园旁.独立空间!带电梯!zsdj02,203451779,Sophie,Taito Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",12,4,-1,'-,Profesional
27043288,BaiX小屋(歌舞伎町)/65平米大户型/Shinjuku-ku 看得见夜景的房子,93102291,Mary,Shinjuku Ku,"",Tokyo,Entire home/apt,¥19799,"$132,65",41,3,-1,'-,Profesional
27061415,【Shinjyuku area】 Free Wi-Fi / Max 5 people,156367707,Nao,Shinjuku Ku,"",Tokyo,Private room,¥12051,"$80,74",5,17,-1,'-,Profesional
27061712,Near Shinjuku&Nakano&AKihabara 7ppl stay#HM03,196271492,Takumi,Nakano Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",38,7,-1,'-,Profesional
27062081,Near Shinjuku&Nakano&Ginza 5ppl stay#HM06,196271492,Takumi,Nakano Ku,"",Tokyo,Entire home/apt,¥40028,"$268,19",34,7,-1,'-,Profesional
27062326,EXsaison Sugamo 201,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥12051,"$80,74",23,40,-1,'-,Profesional
27062387,【Shinjyuku area】 SakuraCrossHotel / Max 4 people,156367707,Nao,Shinjuku Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",21,17,-1,'-,Profesional
27064345,Ensuite Tatami Single Room!Free WIFI !,203426327,Hotel,Taito Ku,"",Tokyo,Private room,¥4950,"$33,17",18,8,-1,'-,Profesional
27064818,MonthHOYO東京Shibuya#103+wifi/10min from Shibuya Sta,203203154,Yasu,Shibuya Ku,"",Tokyo,Entire home/apt,¥4089,"$27,40",4,19,-1,'-,Profesional
27065328,EXsaison Sugamo 202,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",20,40,-1,'-,Profesional
27065552,MonthHOYO東京Shibuya#302+wifi/10min from Shibuya Sta,203203154,Yasu,Shibuya Ku,"",Tokyo,Entire home/apt,¥4089,"$27,40",5,19,-1,'-,Profesional
27065612,HOYO東京Shibuya#303+WiFi/10min from Shibuya Station,203203154,Yasu,Shibuya Ku,"",Tokyo,Entire home/apt,¥6456,"$43,26",18,19,-1,'-,Profesional
27065799,D30 Super BIG 128㎡/ Shinjuku 6 min/Pocket WIFI,203632096,Yuri,Suginami Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",38,3,-1,'-,Profesional
27065873,SafeCozyClean+1min to Metro SuperHostel 2MIX XD1,136144843,Akiko,Minato Ku,"",Tokyo,Shared room,¥6994,"$46,86",3,33,-1,'-,Profesional
27066557,SafeCozyClean+1min to Metro SuperHostel 3MIX XXT1,173893446,Yoko,Minato Ku,"",Tokyo,Shared room,¥10545,"$70,65",1,23,-1,'-,Profesional
27067016,"SALE N1: 8mins Shinjuku, Affordable Vintage Style",50264232,Sota,Shinjuku Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",17,17,-1,'-,Profesional
27067118,EXsaison Sugamo 203,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",14,40,-1,'-,Profesional
27067299,EXsaison Sugamo 204,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",10,40,-1,'-,Profesional
27069508,Theatel Haneda/6min ride to Haneda Airport/101 A,203667442,Theatel,Ota Ku,"",Tokyo,Private room,¥10975,"$73,53",2,16,-1,'-,Profesional
27070262,licensed! 8min to sta! 30min to Disney! 2 toilets!,183877565,UI Home Company,Koto Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",30,19,-1,'-,Profesional
27070525,EXsaison Sugamo 205,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",12,40,-1,'-,Profesional
27070699,EXsaison Sugamo 206,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",18,40,-1,'-,Profesional
27070908,EXsaison Sugamo 207,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",10,40,-1,'-,Profesional
27071148,EXsaison Sugamo 208,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",13,40,-1,'-,Profesional
27089410,o49 Hotel Private Bath Central Access to Shinjuku,185778164,Mirai,Toshima Ku,"",Tokyo,Entire home/apt,¥8500,"$56,95",11,72,-1,'-,Profesional
27089412,o25 Licensed Convenient Hotel Great Location  WIFI,185778164,Mirai,Toshima Ku,"",Tokyo,Entire home/apt,¥8500,"$56,95",15,72,-1,'-,Profesional
27089832,MonthHOYO東京Shibuya#306+wifi/10min from Shibuya Sta,203203154,Yasu,Shibuya Ku,"",Tokyo,Entire home/apt,¥4089,"$27,40",4,19,-1,'-,Profesional
27089969,MonthHOYO東京Shibuya#401+wifi/10min from Shibuya Sta,203203154,Yasu,Shibuya Ku,"",Tokyo,Entire home/apt,¥4089,"$27,40",3,19,-1,'-,Profesional
27093793,Ueno/5min Sta/3ldk/Free Wifi #A,201500222,Kenta,Taito Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",46,33,-1,'-,Profesional
27094556,Ueno 5min/Akihabara/2LDK/Wifi#B,201500222,Kenta,Taito Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",41,33,-1,'-,Profesional
27104409,東京3站 JR地鐵雙站錦系町站/兩國站 晴空館三房3LDK新建電梯大樓 近skytree淺草上野,200951335,Haruka,Sumida Ku,"",Tokyo,Entire home/apt,¥17001,"$113,91",18,10,-1,'-,Profesional
27112565,Iriya3min|Ueno 5 min|JPN-ModernLuxuryInn89m2|Max12,201670728,Mitsu,Taito Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",46,5,-1,'-,Profesional
27112754,【NEW OPEN】2 min to Shinjuku Sta.by train !,57062103,Makoto,Shibuya Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",39,14,-1,'-,Profesional
27113136,Opening Campaign! 8 Bed Private Room in Roppongi,181207864,The Wardrobe Hostel Roppongi,Minato Ku,"",Tokyo,Private room,¥27976,"$187,44",2,5,-1,'-,Profesional
27113680,【NEW OPEN】2 min to Shinjuku Sta.by train !,57062103,Makoto,Shibuya Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",36,14,-1,'-,Profesional
27114249,【NEW OPEN】2 min to Shinjuku Sta.by train !,57062103,Makoto,Shibuya Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",27,14,-1,'-,Profesional
27115584,Shibuya Sta. 5mins on foot☆Great Access! #1,157701129,英子,Shibuya Ku,"",Tokyo,Entire home/apt,¥15495,"$103,82",37,2,-1,'-,Profesional
27115661,"new,cozy,quiet,clean,free wifi,long-term ok",23440910,Hana,Kita Ku,"",Tokyo,Entire home/apt,¥9792,"$65,61",3,2,-1,'-,Profesional
27117967,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",35,33,-1,'-,Profesional
27118289,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥10975,"$73,53",41,33,-1,'-,Profesional
27118390,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",34,33,-1,'-,Profesional
27118494,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",29,33,-1,'-,Profesional
27120115,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",30,33,-1,'-,Profesional
27120234,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",32,33,-1,'-,Profesional
27120319,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",32,33,-1,'-,Profesional
27120384,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",38,33,-1,'-,Profesional
27120467,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",38,33,-1,'-,Profesional
27120570,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",37,33,-1,'-,Profesional
27120664,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",36,33,-1,'-,Profesional
27120840,Near Ueno#Cozy Hotel#6min to Subway#40min airport,201500222,Kenta,Bunkyo Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",36,33,-1,'-,Profesional
27138085,EXsaison Sugamo 301,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",16,40,-1,'-,Profesional
27138431,Opening Price! 4 bed Private Dorm in Roppongi,181207864,The Wardrobe Hostel Roppongi,Minato Ku,"",Tokyo,Private room,¥16033,"$107,42",8,5,-1,'-,Profesional
27139357,Licensed) S11702 8min from Shibuya Crosssing!,93955213,Shinya (And Bella),Shibuya Ku,"",Tokyo,Private room,¥14311,"$95,88",29,7,-1,'-,Profesional
27141033,"Ginza,Tsukiji,Kabuki-za are close! Wi-Fi free★fami",201185318,BedandBreakfast RENGA,Chuo Ku,"",Tokyo,Private room,¥26362,"$176,63",1,3,-1,'-,Profesional
27141260,"Ginza,Tsukiji,Kabuki-za are close!Wi-Fifree★women",201185318,BedandBreakfast RENGA,Chuo Ku,"",Tokyo,Shared room,¥3336,"$22,35",21,3,-1,'-,Profesional
27141321,"Ginza,Tsukiji,Kabuki-za are close!Wi-Fifree★forMen",201185318,BedandBreakfast RENGA,Chuo Ku,"",Tokyo,Shared room,¥3336,"$22,35",9,3,-1,'-,Profesional
27143335,Asakusa Sharehouse - 2min from Sensouji (Men only),113754344,宮下,Taito Ku,"",Tokyo,Shared room,¥2798,"$18,75",2,22,-1,'-,Profesional
27144016,EXsaison Sugamo 302,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",11,40,-1,'-,Profesional
27144560,EXsaison Sugamo 303,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",10,40,-1,'-,Profesional
27144767,EXsaison Sugamo 304,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",7,40,-1,'-,Profesional
27145277,LOCATION  hip Shimokitazawa great neighborhood,1111228,Toru,Setagaya Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",22,2,-1,'-,Profesional
27145388,EXsaison Sugamo 305,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",12,40,-1,'-,Profesional
27145549,EXsaison Sugamo 306,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",6,40,-1,'-,Profesional
27145747,EXsaison Sugamo 307,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",21,40,-1,'-,Profesional
27145927,EXsaison Sugamo 308,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",14,40,-1,'-,Profesional
27146135,EXsaison Sugamo 401,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",10,40,-1,'-,Profesional
27146317,ShinjukuArea#10min walk to stn#301,201713469,一樹,Shibuya Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",29,3,-1,'-,Profesional
27147247,EXsaison Sugamo 403,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥11836,"$79,30",20,40,-1,'-,Profesional
27148122,ShinjukuArea#10min walk to stn#201,201713469,一樹,Shibuya Ku,"",Tokyo,Entire home/apt,¥17969,"$120,39",23,3,-1,'-,Profesional
27148413,LOCATION! Cool and quiet Shimokitazawa area,1111228,Toru,Setagaya Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",11,2,-1,'-,Profesional
27169411,501 3Bed 3min Shinjuku【1min to Metro】POKETWIFI42㎡,115432704,ｼﾞｬﾝ,Shinjuku Ku,"",Tokyo,Entire home/apt,¥17001,"$113,91",12,15,-1,'-,Profesional
27172345,"201Asakusa area, 浅草区,free wifi; 4mins to subway",21504159,Michi,Taito Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",24,6,-1,'-,Profesional
27173997,EXsaison Sugamo 404,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",21,40,-1,'-,Profesional
27175103,EXsaison Sugamo 405,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",16,40,-1,'-,Profesional
27175373,EXsaison Sugamo 406,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",10,40,-1,'-,Profesional
27175526,EXsaison Sugamo 407,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",11,40,-1,'-,Profesional
27175819,EXsaison Sugamo 408,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",12,40,-1,'-,Profesional
27176016,Theatel Haneda/6min ride to Haneda Airport/203 C,203667442,Theatel,Ota Ku,"",Tokyo,Private room,¥10975,"$73,53",2,16,-1,'-,Profesional
27176129,EXsaison Sugamo 501,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",15,40,-1,'-,Profesional
27176281,Theatel Haneda/6min ride to Haneda Airport/303 C,203667442,Theatel,Ota Ku,"",Tokyo,Private room,¥10975,"$73,53",1,16,-1,'-,Profesional
27176308,EXsaison Sugamo 502,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",21,40,-1,'-,Profesional
27176511,Theatel Haneda/6min ride to Haneda Airport/403 C,203667442,Theatel,Ota Ku,"",Tokyo,Private room,¥10975,"$73,53",1,16,-1,'-,Profesional
27176779,EXsaison Sugamo 503,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",20,40,-1,'-,Profesional
27177876,New bldg! Easy access in Tokyo! Max5+Pwifi! #2,194644352,Daigo,Sumida Ku,"",Tokyo,Private room,¥16248,"$108,86",41,4,-1,'-,Profesional
27177877,New bldg! Easy access in Tokyo! Max5+Pwifi! #1,194644352,Daigo,Sumida Ku,"",Tokyo,Private room,¥16248,"$108,86",40,4,-1,'-,Profesional
27178080,Shinjuku area☆4mins for Shin-Okubo station,204641075,Katsu,Shinjuku Ku,"",Tokyo,Private room,¥12051,"$80,74",31,2,-1,'-,Profesional
27183309,Guestohouse Sheena & Ippei (AI-satandard room-),196519298,Shota,Toshima Ku,"",Tokyo,Private room,¥15064,"$100,93",23,4,-1,'-,Profesional
27183907,Guestohouse Sheena & Ippei (SAKURA-Economy room-),196519298,Shota,Toshima Ku,"",Tokyo,Private room,¥12912,"$86,51",30,4,-1,'-,Profesional
27184407,"[5-min on foot to Kinshicho Sta.] Perfect for sightseeing Tokyo/ [Free breakfast,Wi-Fi ]Japanese modern twinbedroom(25㎡)",163224677,Sakura Sky Hotel,Sumida Ku,"",Tokyo,Private room,¥10760,"$72,09",1,4,-1,'-,Profesional
27187231,Guestohouse Sheena & Ippei (YAMABUK-Mixed dorm-),196519298,Shota,Toshima Ku,"",Tokyo,Shared room,¥4519,"$30,28",40,4,-1,'-,Profesional
27189771,Bunk Bed in Female Dormitory room,204342337,Wise Owl Hostels Tokyo,Chuo Ku,"",Tokyo,Shared room,¥4196,"$28,11",3,5,-1,'-,Profesional
27190913,Bunk Bed in Mixed Dormitory Room,204342337,Wise Owl Hostels Tokyo,Chuo Ku,"",Tokyo,Shared room,¥3981,"$26,67",28,5,-1,'-,Profesional
27191695,Twin Room with Shared Bathroom,204342337,Wise Owl Hostels Tokyo,Chuo Ku,"",Tokyo,Private room,¥9039,"$60,56",6,5,-1,'-,Profesional
27191822,Quadruple Room with Shared Bathroom,204342337,Wise Owl Hostels Tokyo,Chuo Ku,"",Tokyo,Private room,¥17001,"$113,91",4,5,-1,'-,Profesional
27192421,Double Room with Shared Bathroom,204342337,Wise Owl Hostels Tokyo,Chuo Ku,"",Tokyo,Private room,¥10007,"$67,05",2,5,-1,'-,Profesional
27203058,Exsaison Sugamo 504,202883274,Konatsu,Toshima Ku,"",Tokyo,Private room,¥8823,"$59,11",10,40,-1,'-,Profesional
27203621,合法新建高端别墅､临近池袋商圈､交通便利 步行地铁5分钟､免费Wi-Fi,71920606,Ying,Toshima Ku,"",Tokyo,Entire home/apt,¥26793,"$179,51",30,22,-1,'-,Profesional
27203748,"超豪华复式公寓,3卧2厅超大空间~设备齐全欢迎大团体 htl1",152902783,Tailong,Shinjuku Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",4,5,-1,'-,Profesional
27204100,Shibuya Sta. 5mins on foot☆Great Access! #2,157701129,英子,Shibuya Ku,"",Tokyo,Entire home/apt,¥15495,"$103,82",33,2,-1,'-,Profesional
27204146,NEW in IKEBUKURO★Access to Shibuya & Shinjuku,175597534,Hiro&Navi,Toshima Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",20,2,-1,'-,Profesional
27205199,【101】Shinjyuku area /4 mins from the sta/ wifi,48803190,Machiko,Shinjuku Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",29,4,-1,'-,Profesional
