id,name,host_id,host_name,neighbourhood,neighbourhood_group,city,room_type,price,usd,number_of_reviews,calculated_host_listings_count,availability_365,tipo disponibilidad,tipo host
26727354,Beautiful room right in the heart of Madrid,47019337,Verónica,Palacio,Centro,Madrid,Private room,"30,00 €","$34,80",9,1,0,Disponibilidad baja,particular
26728303,Goya VI: Apartamento  de 2 dorm. recién reformado,32046323,Ivory,Goya,Salamanca,Madrid,Entire home/apt,"240,00 €","$278,40",0,92,73,Disponibilidad baja,profesional
26728391,BRAND NEW BOHEMIAN CHIC 3 BR in Delicias,200980388,Marcos Y Maria,Chopera,Arganzuela,Madrid,Entire home/apt,"72,00 €","$83,52",33,1,358,Disponibilidad alta,particular
26728651,Magnificent Apartment next to Kio Towers,196528632,Florentina,Almenara,Tetuán,Madrid,Entire home/apt,"51,00 €","$59,16",58,1,138,Disponibilidad media,particular
26741572,Santa Juliana,15801382,Constanza,Bellas Vistas,Tetuán,Madrid,Entire home/apt,"41,00 €","$47,56",10,1,0,Disponibilidad baja,particular
26747313,Preciosa habitación en el mejor barrio de Madrid,17524195,Ana Isabel,Castellana,Salamanca,Madrid,Private room,"39,00 €","$45,24",27,2,89,Disponibilidad baja,particular
26749155,"Centro Pz Mayor, Metro La Latina 2/3 PAX",96204145,Antonio,Embajadores,Centro,Madrid,Entire home/apt,"78,00 €","$90,48",76,3,331,Disponibilidad alta,profesional
26750759,"2 habitaciones,una individual y otra de matrimonio",199036370,H.Benavent E Hijos,Palacio,Centro,Madrid,Private room,"60,00 €","$69,60",1,26,0,Disponibilidad baja,profesional
26751136,Habitación centro de Madrid (Plaza de España),199036370,H.Benavent E Hijos,Palacio,Centro,Madrid,Private room,"35,00 €","$40,60",1,26,0,Disponibilidad baja,profesional
26751702,Habitación cama doble Plaza de España,199036370,H.Benavent E Hijos,Palacio,Centro,Madrid,Private room,"40,00 €","$46,40",1,26,0,Disponibilidad baja,profesional
26765636,ACOGEDORA HABITACIÓN PRIVADA EN VALLECAS,39201431,Karin,Portazgo,Puente de Vallecas,Madrid,Private room,"15,00 €","$17,40",94,1,7,Disponibilidad baja,particular
26766429,Habitación privada cerca del Aeropuerto & Ifema,201263514,Vita,Pinar del Rey,Hortaleza,Madrid,Private room,"15,00 €","$17,40",114,1,1,Disponibilidad baja,particular
26771360,Habitación cómoda muy cerca de Atocha y Retiro,125961798,Arianna,Pacífico,Retiro,Madrid,Private room,"19,00 €","$22,04",128,1,89,Disponibilidad baja,particular
26775195,MODERN DESIGN LOFT IN THE CENTER OF MADRID,201330639,Rove,Goya,Salamanca,Madrid,Entire home/apt,"56,00 €","$64,96",128,1,12,Disponibilidad baja,particular
26778017,Cerca al Wanda Metropolitano,82157098,Nidia,Ambroz,Vicálvaro,Madrid,Private room,"280,00 €","$324,80",0,1,365,Disponibilidad alta,particular
26792779,C-  Pleno Centro / LOW COST / CITY CENTRE,234269883,Fernanda,Sol,Centro,Madrid,Private room,"13,00 €","$15,08",146,9,86,Disponibilidad baja,profesional
26793698,F - Pleno Centro / LOW COST / CITY CENTRE.,234269883,Fernanda,Sol,Centro,Madrid,Private room,"16,00 €","$18,56",153,9,81,Disponibilidad baja,profesional
26793854,G - Pleno Centro / LOW COST / CITY CENTRE.,234269883,Fernanda,Sol,Centro,Madrid,Private room,"11,00 €","$12,76",120,9,88,Disponibilidad baja,profesional
26794209,i - Pleno Centro / LOW COST / CITY CENTRE.,234269883,Fernanda,Sol,Centro,Madrid,Private room,"11,00 €","$12,76",90,9,86,Disponibilidad baja,profesional
26794306,J1.Litera para 2 personas en habitación compartida,234269883,Fernanda,Sol,Centro,Madrid,Shared room,"11,00 €","$12,76",98,9,73,Disponibilidad baja,profesional
26794550,K- Downtown/ Read the description before reserving,234269883,Fernanda,Sol,Centro,Madrid,Private room,"14,00 €","$16,24",138,9,90,Disponibilidad baja,profesional
26799444,Charming 2bed near Prado Museum and Atocha,5545689,Lourdes,Embajadores,Centro,Madrid,Entire home/apt,"207,00 €","$240,12",55,1,0,Disponibilidad baja,particular
26800184,Cozy apartment - Madrid city center,19439691,Lorena,Embajadores,Centro,Madrid,Entire home/apt,"72,00 €","$83,52",40,1,90,Disponibilidad baja,particular
26800320,Habitación a 15 min del centro!,19109535,Raquel,Valdeacederas,Tetuán,Madrid,Private room,"20,00 €","$23,20",0,1,180,Disponibilidad media,particular
26801977,INCREDIBLE  ROOM  SALAMANCA  NEIGHBORHOOD,61753406,Juan,Lista,Salamanca,Madrid,Private room,"20,00 €","$23,20",2,15,185,Disponibilidad alta,profesional
26802377,Modern apartment in Madrid historic centre,201545167,Efi,Imperial,Arganzuela,Madrid,Entire home/apt,"59,00 €","$68,44",70,1,134,Disponibilidad media,particular
26803926,Madrid  Einzelzimmer in WG,163132812,Michael,Acacias,Arganzuela,Madrid,Private room,"22,00 €","$25,52",4,3,103,Disponibilidad media,profesional
26804839,Habitacion en alquiler,201562812,Joaquin,Arcos,San Blas - Canillejas,Madrid,Private room,"350,00 €","$406,00",0,1,180,Disponibilidad media,particular
26808935,Fantástica habitación. Conoce y disfruta Madrid,24299274,Vanessa,San Fermín,Usera,Madrid,Private room,"32,00 €","$37,12",4,1,365,Disponibilidad alta,particular
26809770,Cozy apartment center in Argüelles,51564174,Álvaro & Tatiana,Gaztambide,Chamberí,Madrid,Entire home/apt,"82,00 €","$95,12",39,24,0,Disponibilidad baja,profesional
26810169,IFEMA-Airport II Apartment,58180200,Apartamentos Ifema S.L.,Pinar del Rey,Hortaleza,Madrid,Entire home/apt,"80,00 €","$92,80",18,7,51,Disponibilidad baja,profesional
26812740,Diapason Lofts 2,199943183,Victor,Bellas Vistas,Tetuán,Madrid,Entire home/apt,"70,00 €","$81,20",12,8,0,Disponibilidad baja,profesional
26814776,★STAYCATION★ Salamanca - Moderno Exclusivo  Diseño,596469,Gabriel Avalos,Guindalera,Salamanca,Madrid,Entire home/apt,"87,00 €","$100,92",16,25,0,Disponibilidad baja,profesional
26820244,Wonderful Apartament in Tirso de Molina,172334496,Rosa,Embajadores,Centro,Madrid,Entire home/apt,"88,00 €","$102,08",30,3,103,Disponibilidad media,profesional
26826343,Very bright exterior studio on a 1st floor in bilbao,162933284,Michael,Trafalgar,Chamberí,Madrid,Entire home/apt,"125,00 €","$145,00",1,48,228,Disponibilidad alta,profesional
26830349,Callao One - Madflats Collection,112373304,Daniel,Sol,Centro,Madrid,Entire home/apt,"208,00 €","$241,28",10,62,344,Disponibilidad alta,profesional
26831697,Excellent apartment 10 minutes from the centre.,47408930,Carlos,Opañel,Carabanchel,Madrid,Entire home/apt,"66,00 €","$76,56",48,1,1,Disponibilidad baja,particular
26831823,Habitación a 10 minutos del centro de Madrid,117474038,Criss,Puerta del Angel,Latina,Madrid,Private room,"15,00 €","$17,40",0,2,364,Disponibilidad alta,particular
26834171,"Double room in Chueca, with private bathroom F 11",132022481,Jorge,Justicia,Centro,Madrid,Private room,"36,00 €","$41,76",128,35,79,Disponibilidad baja,profesional
26835863,"Double room in Chueca, with private bathroom F 13",132022481,Jorge,Justicia,Centro,Madrid,Private room,"34,00 €","$39,44",148,35,101,Disponibilidad media,profesional
26840108,Madrid Einzelzimmer in 4-er Wohnung,163132812,Michael,Acacias,Arganzuela,Madrid,Private room,"25,00 €","$29,00",1,3,12,Disponibilidad baja,profesional
26844795,Apartamento en el centro de  Madrid Rastro,8631882,Proarquinsa,Acacias,Arganzuela,Madrid,Entire home/apt,"100,00 €","$116,00",27,5,94,Disponibilidad baja,profesional
26856605,"Fuencarral street room, private bathroom F 19",132022481,Jorge,Universidad,Centro,Madrid,Private room,"36,00 €","$41,76",134,35,228,Disponibilidad alta,profesional
26857807,Callao One (bis) - Madflats Collection,112373304,Daniel,Sol,Centro,Madrid,Entire home/apt,"227,00 €","$263,32",1,62,288,Disponibilidad alta,profesional
26860511,Habitación doble. Cama XXL. Zona bien comunicada,48694846,Félix,Ventas,Ciudad Lineal,Madrid,Private room,"35,00 €","$40,60",42,1,1,Disponibilidad baja,particular
26862894,HABITACIÓN CAMA DOBLE,38948535,Josandi,Vista Alegre,Carabanchel,Madrid,Private room,"120,00 €","$139,20",0,1,365,Disponibilidad alta,particular
26871728,Charming Gran Vía - in the centre of Madrid,202102997,Inmaculada,Palacio,Centro,Madrid,Entire home/apt,"234,00 €","$271,44",4,1,0,Disponibilidad baja,particular
26879953,Feel at home on your holiday,1790942,Lizzy And Jesse,Moscardó,Usera,Madrid,Entire home/apt,"84,00 €","$97,44",1,1,0,Disponibilidad baja,particular
26880934,Beautiful attic-studio with terrace in La Latina,53617036,Bruno,Embajadores,Centro,Madrid,Entire home/apt,"50,00 €","$58,00",7,1,0,Disponibilidad baja,particular
26886339,Ático soleado en calle princesa arguelles,16921811,Santiago,Argüelles,Moncloa - Aravaca,Madrid,Entire home/apt,"95,00 €","$110,20",0,2,0,Disponibilidad baja,particular
26887627,Double Room+ (Queen-Size Bed)/Madrid-Ciudad Lineal,202247429,Héctor,Concepción,Ciudad Lineal,Madrid,Private room,"19,00 €","$22,04",10,1,0,Disponibilidad baja,particular
26892159,"GRAN VIA MADRID, Modern Apartment Gran Via 2 ppl",115534677,Loredana,Justicia,Centro,Madrid,Entire home/apt,"37,00 €","$42,92",168,1,178,Disponibilidad media,particular
26904127,Apartamento en centro de Madrid con Garaje Privado,69566471,Javier,Opañel,Carabanchel,Madrid,Entire home/apt,"99,00 €","$114,84",0,24,318,Disponibilidad alta,profesional
26906175,Pasea por las Bonitas Calles de Madrid!,189499794,Moha,Embajadores,Centro,Madrid,Private room,"20,00 €","$23,20",11,26,0,Disponibilidad baja,profesional
26910863,Habitación individual en madrid,110200959,Circe,Opañel,Carabanchel,Madrid,Private room,"23,00 €","$26,68",26,1,90,Disponibilidad baja,particular
26915223,Habitaciones en el Centro de Madrid,79453537,Lida,Argüelles,Moncloa - Aravaca,Madrid,Private room,"35,00 €","$40,60",5,2,0,Disponibilidad baja,particular
26915254,"Charming mini Duplex , 5' Walk  Museums & Theatres",6871745,Mar,Cortes,Centro,Madrid,Entire home/apt,"71,00 €","$82,36",0,2,15,Disponibilidad baja,particular
26915512,Large 5 room apartment center,51564174,Álvaro & Tatiana,Universidad,Centro,Madrid,Entire home/apt,"238,00 €","$276,08",59,24,0,Disponibilidad baja,profesional
26918876,A pearl beautifully duplex high level of comfort,202534291,Merav,Embajadores,Centro,Madrid,Entire home/apt,"314,00 €","$364,24",37,1,24,Disponibilidad baja,particular
26921047,Lovely loft in city center! Very well communicated,60763018,José,Embajadores,Centro,Madrid,Entire home/apt,"26,00 €","$30,16",31,1,0,Disponibilidad baja,particular
26921977,PRIVATE CENTER ROOM+ 24h SECURITY+ POOL ROOF +WIFI,77220872,Antonio,Palos de Moguer,Arganzuela,Madrid,Private room,"29,00 €","$33,64",13,1,89,Disponibilidad baja,particular
26933412,Cozy apartment with the best view of Comendadoras,202560287,Guillermo,Universidad,Centro,Madrid,Entire home/apt,"60,00 €","$69,60",3,1,322,Disponibilidad alta,particular
26934005,APARTAMENTO MODERNO Y NUEVO - GARAJE Y PISCINA,69566471,Javier,Opañel,Carabanchel,Madrid,Entire home/apt,"95,00 €","$110,20",2,24,288,Disponibilidad alta,profesional
26934824,NEW APARTMENT IN MADRID - GARAGE AND POOL,69566471,Javier,Comillas,Carabanchel,Madrid,Entire home/apt,"115,00 €","$133,40",1,24,288,Disponibilidad alta,profesional
26935993,Habitación Doble en ICON Wipton,198794578,ICON Wipton,Recoletos,Salamanca,Madrid,Hotel room,"158,00 €","$183,28",0,1,247,Disponibilidad alta,particular
26937848,2nd Floor 20m2 Studio Built in 2014,162933284,Michael,Puerta del Angel,Latina,Madrid,Entire home/apt,"41,00 €","$47,56",0,48,229,Disponibilidad alta,profesional
26939010,Apartamento 12 personas. 15 min del centro,128012704,Laura,Los Rosales,Villaverde,Madrid,Entire home/apt,"103,00 €","$119,48",4,13,0,Disponibilidad baja,profesional
26939341,Exclusivo apartamento junto a Estación de Atocha,40877988,Raul,Palos de Moguer,Arganzuela,Madrid,Entire home/apt,"69,00 €","$80,04",78,59,155,Disponibilidad media,profesional
26943308,Madrid Center Room,177513370,Cristian Angel,Palos de Moguer,Arganzuela,Madrid,Private room,"21,00 €","$24,36",46,8,121,Disponibilidad media,profesional
26944834,Bastardo Hostel Madrid - Bed in 4 people mixed dorm,189959417,Adrian,Justicia,Centro,Madrid,Shared room,"21,00 €","$24,36",23,10,249,Disponibilidad alta,profesional
26944931,Bastardo Hostel Madrid - Bed in 6 people dorm (women only),189959417,Adrian,Justicia,Centro,Madrid,Shared room,"18,00 €","$20,88",94,10,249,Disponibilidad alta,profesional
26945130,Bastardo Hostel Madrid - Double room,189959417,Adrian,Justicia,Centro,Madrid,Private room,"70,00 €","$81,20",5,10,250,Disponibilidad alta,profesional
26946206,Soul of Madrid,202746841,Fedor,Palacio,Centro,Madrid,Entire home/apt,"70,00 €","$81,20",11,1,349,Disponibilidad alta,particular
26946993,Double Room with balcony -  Roisa Hostal Boutique,198434043,Hostel Boutique,Hispanoamérica,Chamartín,Madrid,Private room,"70,00 €","$81,20",2,3,1,Disponibilidad baja,profesional
26947092,MADRID PLAZA DE TOROS :),163698635,José,Guindalera,Salamanca,Madrid,Entire home/apt,"51,00 €","$59,16",78,3,0,Disponibilidad baja,profesional
26947331,Modern apartment in Madrid ready to occupy,35794102,Encar & Lydia,Pilar,Fuencarral - El Pardo,Madrid,Entire home/apt,"65,00 €","$75,40",48,1,193,Disponibilidad alta,particular
26948178,Edificio de varias plantas en Madrid,62071939,Jose Carlos,Delicias,Arganzuela,Madrid,Private room,"55,00 €","$63,80",0,1,89,Disponibilidad baja,particular
26949461,Loft ensanche de Vallecas Madrid,200528882,DEnis,Casco Histórico de Vallecas,Villa de Vallecas,Madrid,Entire home/apt,"50,00 €","$58,00",5,1,0,Disponibilidad baja,particular
26951188,"Centro - Wifi. Acogedor. 10m** Sol,  Atocha.",186665934,Javi,Embajadores,Centro,Madrid,Entire home/apt,"29,00 €","$33,64",150,2,10,Disponibilidad baja,particular
26955116,SPACIOUS APARTMENT 4 BEDROOMS & 2 BATHROOMS,202820536,David,Trafalgar,Chamberí,Madrid,Entire home/apt,"95,00 €","$110,20",81,1,0,Disponibilidad baja,particular
26955443,Flat in Malasaña with rooftop terrace,3379566,Kirsten,Trafalgar,Chamberí,Madrid,Entire home/apt,"63,00 €","$73,08",2,1,0,Disponibilidad baja,particular
26957081,Habitación privada en Madrid,113097324,Jesus,Chopera,Arganzuela,Madrid,Private room,"30,00 €","$34,80",37,2,364,Disponibilidad alta,particular
26965193,Apartamento espacioso y tranquilo en Atocha,116066498,David,Palos de Moguer,Arganzuela,Madrid,Entire home/apt,"55,00 €","$63,80",1,1,0,Disponibilidad baja,particular
26966737,Casa Blanca,27656917,David,Canillas,Hortaleza,Madrid,Entire home/apt,"75,00 €","$87,00",12,1,0,Disponibilidad baja,particular
26969354,Luxury suite,30358377,Enrique,Almenara,Tetuán,Madrid,Entire home/apt,"81,00 €","$93,96",19,2,365,Disponibilidad alta,particular
26974999,Modern and spacious apartment in Madrid,99018982,Alterhome,Prosperidad,Chamartín,Madrid,Entire home/apt,"202,00 €","$234,32",2,72,0,Disponibilidad baja,profesional
26978768,"Double room in Chueca, with private bathroom F 10",132022481,Jorge,Universidad,Centro,Madrid,Private room,"36,00 €","$41,76",132,35,105,Disponibilidad media,profesional
26979877,13 MINUTES AWAY FROM PUERTA DEL SOL,202992900,Giu,Moscardó,Usera,Madrid,Entire home/apt,"43,00 €","$49,88",95,1,330,Disponibilidad alta,particular
26987062,Habitación cama matrimonio cerca del centro.,186568089,Emi,San Isidro,Carabanchel,Madrid,Private room,"17,00 €","$19,72",0,1,0,Disponibilidad baja,particular
26991190,Plaza Toros Las Ventas & 13 min Centro - Parking,3487349,Talal,Ventas,Ciudad Lineal,Madrid,Entire home/apt,"94,00 €","$109,04",115,2,24,Disponibilidad baja,particular
26992478,STUDIO APARTMENT IN MALASAÑA. LONG TERM AVAILABLE,1496172,Marta,Universidad,Centro,Madrid,Entire home/apt,"31,00 €","$35,96",0,2,1,Disponibilidad baja,particular
27005230,Habitacion economica cama grande centro Madrid,199036370,H.Benavent E Hijos,Palacio,Centro,Madrid,Private room,"35,00 €","$40,60",1,26,0,Disponibilidad baja,profesional
27008049,Habitación exterior Plaza Mayor Madrid,112271726,Mario,Sol,Centro,Madrid,Private room,"20,00 €","$23,20",2,31,0,Disponibilidad baja,profesional
27013055,2 habitaciones Doble en un piso IDEAL de Malasaña.,18653211,Clémence,Universidad,Centro,Madrid,Private room,"18,00 €","$20,88",1,1,0,Disponibilidad baja,particular
27020433,Madrid Centric II - Madflats Collection,112373304,Daniel,Embajadores,Centro,Madrid,Entire home/apt,"173,00 €","$200,68",5,62,337,Disponibilidad alta,profesional
27021442,"CASA RAMOS, habitación con baño privado en chueca",194967006,Ernesto,Justicia,Centro,Madrid,Private room,"46,00 €","$53,36",52,1,1,Disponibilidad baja,particular
27022584,Cozy Apartment in Madrid,37795443,Ruben,Vallehermoso,Chamberí,Madrid,Private room,"700,00 €","$812,00",3,1,0,Disponibilidad baja,particular
27023118,"HEART OF MADRID, Modern apartment, Chueca 4 ppl",203316524,Danielle,Justicia,Centro,Madrid,Entire home/apt,"52,00 €","$60,32",221,1,0,Disponibilidad baja,particular
27023536,ATICO acogedor/ Nice  Penthouse -MUY PRÓXIMO IFEMA,203316344,Eva,Alameda de Osuna,Barajas,Madrid,Entire home/apt,"79,00 €","$91,64",65,1,134,Disponibilidad media,particular
27024250,Piso 3 habs en PONZANO súper luminoso,45621438,Miguel,Rios Rosas,Chamberí,Madrid,Entire home/apt,"97,00 €","$112,52",30,12,57,Disponibilidad baja,profesional
27025972,Madrid Cozy & city center. Wifi and A/C,14714896,Ana,Embajadores,Centro,Madrid,Entire home/apt,"32,00 €","$37,12",142,2,77,Disponibilidad baja,particular
27028034,CoV19 Free Stunning Urban Apt. Historic District,4975799,Kristian,Cortes,Centro,Madrid,Entire home/apt,"73,00 €","$84,68",178,13,0,Disponibilidad baja,profesional
27030924,Piso de 3 hab y 2 baños cerca de Ventas para 5 pax,7702106,Alberto,Ventas,Ciudad Lineal,Madrid,Entire home/apt,"70,00 €","$81,20",24,1,179,Disponibilidad media,particular
27041452,Fantastic apartment in exclusive areas of Madrid,99018982,Alterhome,Arapiles,Chamberí,Madrid,Entire home/apt,"114,00 €","$132,24",7,72,82,Disponibilidad baja,profesional
27041718,"Double room in Chueca, with private bathroom F 12",132022481,Jorge,Universidad,Centro,Madrid,Private room,"34,00 €","$39,44",143,35,108,Disponibilidad media,profesional
27047777,Gran Vía Plaza - Madflats Collection,112373304,Daniel,Universidad,Centro,Madrid,Entire home/apt,"176,00 €","$204,16",19,62,355,Disponibilidad alta,profesional
27051315,Luxury 1-bedroom flat Chueca- Available long-term,203530785,Mikaella,Justicia,Centro,Madrid,Entire home/apt,"79,00 €","$91,64",35,1,180,Disponibilidad media,particular
27052530,Habitación Azul,79453537,Lida,Argüelles,Moncloa - Aravaca,Madrid,Private room,"30,00 €","$34,80",2,2,0,Disponibilidad baja,particular
27052854,Gran Vía Boutique by Madflats Collection,112373304,Daniel,Universidad,Centro,Madrid,Entire home/apt,"176,00 €","$204,16",7,62,288,Disponibilidad alta,profesional
27053498,H5 Antelope Inn Madrid Downtown Quadruple Family,84213235,玲,Cortes,Centro,Madrid,Private room,"64,00 €","$74,24",0,20,364,Disponibilidad alta,profesional
27053569,"Acogedor apartamento en Lavapiés, centro de Madrid",34791891,Marcelo,Embajadores,Centro,Madrid,Entire home/apt,"95,00 €","$110,20",40,1,350,Disponibilidad alta,particular
27054553,CENTRO DE MADRID a pasos de todo /WIFI-AA,27751431,Familia Ojeda,Embajadores,Centro,Madrid,Entire home/apt,"150,00 €","$174,00",71,1,226,Disponibilidad alta,particular
27059025,Acogedor piso en Madrid,40525306,Ivan,Castillejos,Tetuán,Madrid,Private room,"25,00 €","$29,00",3,1,179,Disponibilidad media,particular
27064741,Excelente apartament in Madrid Sol & Granvia,203656100,Himel,Sol,Centro,Madrid,Entire home/apt,"35,00 €","$40,60",75,1,0,Disponibilidad baja,particular
27066292,Habitación 303 · Moderno Hostal en Madrid Centro Atocha 3,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"8399,00 €","$9742,84",25,8,94,Disponibilidad baja,profesional
27066758,Moderno Hostal Centro Madrid Atocha 1,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"28,00 €","$32,48",62,8,345,Disponibilidad alta,profesional
27066857,Moderno Hostal Centro Madrid Atocha 2,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"8399,00 €","$9742,84",13,8,94,Disponibilidad baja,profesional
27067158,Moderno Hostal Centro Madrid Atocha 7,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"33,00 €","$38,28",26,8,310,Disponibilidad alta,profesional
27067242,Moderno Hostal Centro Madrid Atocha 4,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"34,00 €","$39,44",73,8,338,Disponibilidad alta,profesional
27067372,Habitación 305 · Moderno Hostal Centro Madrid Atocha 5,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"8399,00 €","$9742,84",43,8,0,Disponibilidad baja,profesional
27067534,Moderno Hostal Centro Madrid Atocha 6,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"8399,00 €","$9742,84",1,8,84,Disponibilidad baja,profesional
27067662,Moderno Hostal Centro Madrid Atocha 8,200964141,Voilakey,Embajadores,Centro,Madrid,Hotel room,"41,00 €","$47,56",6,8,2,Disponibilidad baja,profesional
27068461,Elegant and Remodeled Flat in Madrid Center,61396897,Ángel Stayaday,Embajadores,Centro,Madrid,Entire home/apt,"80,00 €","$92,80",89,12,14,Disponibilidad baja,profesional
27075700,Bastardo Hostel Madrid - Triple room,189959417,Adrian,Justicia,Centro,Madrid,Private room,"93,00 €","$107,88",0,10,249,Disponibilidad alta,profesional
27077805,PLAZA TIRSO DE MOLINA - DOWNTOWN MADRID,2242135,Emilio,Embajadores,Centro,Madrid,Entire home/apt,"343,00 €","$397,88",27,5,30,Disponibilidad baja,profesional
27082262,Feel like HOME - SOL/OPERA,267696005,Michael,Palacio,Centro,Madrid,Entire home/apt,"45,00 €","$52,20",93,3,349,Disponibilidad alta,profesional
27085242,Oasis Madrileño,50719636,Agostina M,Embajadores,Centro,Madrid,Private room,"60,00 €","$69,60",18,1,0,Disponibilidad baja,particular
27086601,Luxury.tribunal	Long Term Available,135488502,Leticia,Universidad,Centro,Madrid,Entire home/apt,"91,00 €","$105,56",124,3,1,Disponibilidad baja,profesional
27100118,Ático de lujo Torres Kio,83979232,P.,Valdeacederas,Tetuán,Madrid,Entire home/apt,"83,00 €","$96,28",0,1,358,Disponibilidad alta,particular
27100861,"Habitación privada 1 o 2 personas, prox aeropuerto",172830865,Laura,Valdefuentes,Hortaleza,Madrid,Private room,"25,00 €","$29,00",11,1,149,Disponibilidad media,particular
27107910,Habitación Privada en Calle Jose Ortega y Gasset,90186677,Marianna,Lista,Salamanca,Madrid,Private room,"21,00 €","$24,36",2,7,180,Disponibilidad media,profesional
27108117,Tourist Apartment Tetuán-Plaza Castilla,204028288,Ignacio,Berruguete,Tetuán,Madrid,Entire home/apt,"46,00 €","$53,36",146,4,347,Disponibilidad alta,profesional
27111785,"WaveAutumnVine, Studio Apartment, Las Rozas!",165467697,Wave Autumn Vine,Universidad,Centro,Madrid,Private room,"99,00 €","$114,84",2,4,23,Disponibilidad baja,profesional
27124524,very bright room in our house,103994893,Valeriia,Aluche,Latina,Madrid,Private room,"20,00 €","$23,20",112,1,0,Disponibilidad baja,particular
27130156,Estudio acogedor centro Malasaña,3540591,Max,Universidad,Centro,Madrid,Entire home/apt,"30,00 €","$34,80",11,9,136,Disponibilidad media,profesional
27131916,Sunny Room in Madrid Downtown,2081327,Alberto,Pacífico,Retiro,Madrid,Private room,"23,00 €","$26,68",58,1,86,Disponibilidad baja,particular
27133481,LOVELY STAY HOME,53535785,I Love Madrid,Sol,Centro,Madrid,Entire home/apt,"48,00 €","$55,68",81,3,0,Disponibilidad baja,profesional
27133915,ROMANTIC SWEET HOME,53535785,I Love Madrid,Sol,Centro,Madrid,Entire home/apt,"37,00 €","$42,92",72,3,43,Disponibilidad baja,profesional
27141824,"Atocha, entre Museo Prado y el Museo Reina Sofia",23452445,Carlos,Palos de Moguer,Arganzuela,Madrid,Entire home/apt,"48,00 €","$55,68",68,2,169,Disponibilidad media,particular
27148755,HabitaciónMadridRio,203087190,Andrea,Moscardó,Usera,Madrid,Private room,"19,00 €","$22,04",3,1,0,Disponibilidad baja,particular
27151850,Puerta del Sol Apartment - Perfecto para grupos!,197506862,Miguel,Sol,Centro,Madrid,Entire home/apt,"271,00 €","$314,36",46,5,0,Disponibilidad baja,profesional
27152672,M8 SOL a estrenar en Puerta del Sol.,105024501,Sara Lorena,Sol,Centro,Madrid,Entire home/apt,"54,00 €","$62,64",96,10,247,Disponibilidad alta,profesional
27153191,M9 LUNA Brand new flat at Puerta del Sol,105024501,Sara Lorena,Sol,Centro,Madrid,Entire home/apt,"52,00 €","$60,32",116,10,249,Disponibilidad alta,profesional
27153691,Cozy Chamberi palace double/twin room,202690608,Rafael De One Shot Luchana 22,Trafalgar,Chamberí,Madrid,Private room,"77,00 €","$89,32",10,4,268,Disponibilidad alta,profesional
27153699,Balcony Madrid's vibe double/twin room,202690608,Rafael De One Shot Luchana 22,Trafalgar,Chamberí,Madrid,Private room,"87,00 €","$100,92",6,4,0,Disponibilidad baja,profesional
27153701,Original rounded shaped dreams double room,202690608,Rafael De One Shot Luchana 22,Trafalgar,Chamberí,Madrid,Private room,"113,00 €","$131,08",3,4,269,Disponibilidad alta,profesional
27153703,Awesome private terrace top floor room Madrid sky,202690608,Rafael De One Shot Luchana 22,Trafalgar,Chamberí,Madrid,Private room,"157,00 €","$182,12",1,4,266,Disponibilidad alta,profesional
27154041,Marlyn & Roxii House,190978098,Roxii,Ventas,Ciudad Lineal,Madrid,Private room,"16,00 €","$18,56",11,1,1,Disponibilidad baja,particular
27154284,ROMANTIC  with VIEWS design apartment in LA LATINA,8053070,Charlie,Palacio,Centro,Madrid,Entire home/apt,"71,00 €","$82,36",130,2,90,Disponibilidad baja,particular
27156338,Habitación La Latina,122786953,Elena,Delicias,Arganzuela,Madrid,Private room,"35,00 €","$40,60",0,4,0,Disponibilidad baja,profesional
27156849,Habitación Puerta de Toledo,122786953,Elena,Embajadores,Centro,Madrid,Private room,"35,00 €","$40,60",0,4,0,Disponibilidad baja,profesional
27157411,NEW ATTIC /BUHARDILLA  HUERTAS EL PRADO,204469636,María,Cortes,Centro,Madrid,Entire home/apt,"75,00 €","$87,00",71,1,0,Disponibilidad baja,particular
27157531,"Magnifico piso de un dormitorio, en Madrid Centro.",203236776,Raquel,Guindalera,Salamanca,Madrid,Entire home/apt,"53,00 €","$61,48",76,1,0,Disponibilidad baja,particular
27161570,Meraviglia’s  Calle Fuencarral,58320102,Marco,Justicia,Centro,Madrid,Entire home/apt,"77,00 €","$89,32",73,1,180,Disponibilidad media,particular
27161940,SALAMANCA PREMIUM BALBOA I,21731634,Heredad Homes,Recoletos,Salamanca,Madrid,Entire home/apt,"218,00 €","$252,88",25,8,116,Disponibilidad media,profesional
27163522,Arganzuela - 7 min centro,80777482,Maikel,Chopera,Arganzuela,Madrid,Entire home/apt,"65,00 €","$75,40",22,1,0,Disponibilidad baja,particular
27166492,Estudio Exterior Amueblado De 30m2 Con Mirador y Aire Acondicionado Construido En 2018 Disponible Pa,162933284,Michael,Justicia,Centro,Madrid,Entire home/apt,"130,00 €","$150,80",0,48,228,Disponibilidad alta,profesional
